From,Edge,To
57531,42989,70952
26461,42990,10415
29944,42991,97183
12895,42992,83799
97045,42993,89904
76650,42994,6964
13988,42995,75694
8019,42996,21241
84368,42997,60872
17088,42998,91653
39472,42999,43544
47821,43000,53439
749,43001,47739
74155,43002,285
36606,43003,67224
39657,43004,34015
12414,43005,72568
34278,43006,90317
28077,43007,34320
75642,43008,24625
27911,43009,17879
25645,43010,13813
15895,43011,24429
51096,43012,86648
52876,43013,3286
37318,43014,57969
73847,43015,40324
90779,43016,14322
78059,43017,88774
84084,43018,70545
32415,43019,18891
32853,43020,75281
6977,43021,96057
91626,43022,67301
39696,43023,96631
78053,43024,28946
65594,43025,721
76570,43026,69868
41495,43027,71782
48953,43028,6789
5480,43029,50181
62616,43030,14291
79962,43031,18722
78341,43032,27389
448,43033,7210
65541,43034,79630
40337,43035,3245
24420,43036,82457
64922,43037,13041
27329,43038,25054
90963,43039,99987
28219,43040,14084
74006,43041,93792
52552,43042,60086
19240,43043,82223
82049,43044,63497
60634,43045,88508
22679,43046,38096
57916,43047,84314
82915,43048,12728
19328,43049,65054
85052,43050,71513
29298,43051,19743
27140,43052,83314
31726,43053,838
94984,43054,8185
21171,43055,27841
63899,43056,55690
59358,43057,28342
10414,43058,62692
57470,43059,23997
98888,43060,37995
77787,43061,97816
43298,43062,55560
12075,43063,23285
22337,43064,95242
11181,43065,88188
63626,43066,785
14575,43067,63908
61826,43068,50606
16888,43069,57798
67062,43070,23403
9211,43071,74349
39925,43072,85386
84148,43073,55941
6341,43074,21569
32162,43075,19540
97763,43076,97960
76452,43077,51249
15802,43078,99012
10184,43079,83723
7708,43080,29578
66270,43081,12279
57380,43082,29528
99335,43083,50120
70687,43084,53197
57556,43085,73018
48204,43086,367
53036,43087,5040
93237,43088,90399
13890,43089,33836
78128,43090,89574
51055,43091,73087
48762,43092,64806
48232,43093,72177
57680,43094,15031
82896,43095,27755
75365,43096,16897
68771,43097,93248
45291,43098,65716
34154,43099,7816
76628,43100,79716
39398,43101,93020
16456,43102,2120
69214,43103,37422
16557,43104,28626
52461,43105,74640
10694,43106,28435
11540,43107,99186
87742,43108,25667
56141,43109,64980
95622,43110,22131
60658,43111,32007
74187,43112,1845
45919,43113,41296
33315,43114,55085
19486,43115,95058
73300,43116,8647
38808,43117,88129
20316,43118,48887
35827,43119,17084
8128,43120,27880
43892,43121,27573
35273,43122,60865
71241,43123,27869
93904,43124,86266
8724,43125,71159
10911,43126,3006
77251,43127,85599
50450,43128,82279
20207,43129,5635
33061,43130,41840
51149,43131,31845
54430,43132,33893
51983,43133,65386
96391,43134,16477
79743,43135,12626
6499,43136,72258
36707,43137,89977
4429,43138,17227
3380,43139,67439
89928,43140,38097
52477,43141,13904
59775,43142,19765
47684,43143,16484
63345,43144,65960
16381,43145,24796
72931,43146,92627
17757,43147,93695
4290,43148,10168
91520,43149,79401
5602,43150,12030
26582,43151,4796
51069,43152,12342
13278,43153,82558
39664,43154,49930
82690,43155,96105
6011,43156,76441
88168,43157,77389
20834,43158,2618
84732,43159,63978
47736,43160,1185
52481,43161,11313
55734,43162,75990
55649,43163,39664
76449,43164,68094
77324,43165,14991
22878,43166,2134
18858,43167,56992
7773,43168,22154
71712,43169,99813
21445,43170,25005
86861,43171,53948
63306,43172,62952
52586,43173,9853
71932,43174,88136
79698,43175,76788
64497,43176,51870
15692,43177,58562
42888,43178,63856
46751,43179,85476
32996,43180,74463
28094,43181,17532
19863,43182,29391
15465,43183,65700
66714,43184,46240
84715,43185,599
46474,43186,75038
66644,43187,66578
14639,43188,17493
20963,43189,6276
87273,43190,84971
79133,43191,54359
90228,43192,91455
45815,43193,88936
86115,43194,7833
61570,43195,48679
10165,43196,91227
37881,43197,63891
15271,43198,17890
4488,43199,19154
61947,43200,8707
37595,43201,6616
62360,43202,59796
34265,43203,76341
30975,43204,63980
25589,43205,81193
92345,43206,99089
75873,43207,64138
77309,43208,21253
95132,43209,33212
10156,43210,87493
46423,43211,61784
94293,43212,55659
21290,43213,53308
30672,43214,4640
93518,43215,94935
75111,43216,52713
46766,43217,84787
61119,43218,92665
11250,43219,13089
80783,43220,21901
98242,43221,97611
52681,43222,1766
2871,43223,86053
16498,43224,8420
97590,43225,8325
52256,43226,23033
54250,43227,42517
16248,43228,36378
41064,43229,32555
75834,43230,33593
34968,43231,12287
91481,43232,27048
64800,43233,72224
97137,43234,69451
33352,43235,13232
44383,43236,46647
14917,43237,19306
70734,43238,41189
17600,43239,92466
59916,43240,46393
3832,43241,54439
60287,43242,28153
44108,43243,23313
11387,43244,99480
67374,43245,93702
69544,43246,79604
54506,43247,33043
30067,43248,98340
65726,43249,48855
25039,43250,5072
47798,43251,93141
32742,43252,1463
84100,43253,65776
48158,43254,89911
65530,43255,19278
9274,43256,36472
97935,43257,12332
56661,43258,3670
66518,43259,76473
42127,43260,53136
78403,43261,19711
44523,43262,55857
65772,43263,80107
69305,43264,42120
10127,43265,20430
16151,43266,26677
17317,43267,44517
96549,43268,81167
33968,43269,25932
29790,43270,85962
83138,43271,9602
27172,43272,12809
7230,43273,71216
65089,43274,55192
6205,43275,54864
28915,43276,72671
92573,43277,89966
84577,43278,45985
33959,43279,51865
41976,43280,75945
46293,43281,17855
548,43282,37635
22428,43283,79263
58031,43284,77929
13003,43285,10808
61039,43286,20312
39894,43287,79336
26186,43288,93466
68412,43289,38334
7095,43290,23674
35499,43291,85856
81673,43292,65766
31517,43293,89504
78818,43294,26851
7011,43295,55888
92335,43296,75552
51118,43297,61248
83826,43298,81036
17604,43299,4357
82967,43300,12231
2641,43301,15267
22129,43302,42750
88251,43303,29658
59415,43304,93247
63761,43305,65004
29987,43306,34126
18792,43307,52508
9604,43308,99018
92685,43309,13208
56303,43310,97091
16479,43311,70984
69071,43312,24039
72339,43313,45862
3950,43314,91618
15546,43315,45991
10180,43316,91715
45010,43317,83792
29766,43318,72703
40866,43319,60633
94221,43320,59567
67813,43321,91254
27600,43322,56835
14832,43323,30338
81321,43324,46352
32039,43325,40487
85058,43326,71708
3875,43327,81208
42994,43328,73913
85312,43329,58647
56827,43330,70756
15753,43331,96387
71678,43332,90994
79597,43333,28355
88611,43334,93793
80874,43335,73964
2111,43336,78078
77759,43337,99829
11410,43338,92741
45393,43339,78383
2762,43340,82522
36209,43341,64223
2573,43342,46934
69239,43343,17272
17519,43344,6364
77968,43345,88685
52871,43346,20771
87007,43347,52818
3762,43348,42553
8884,43349,56099
30557,43350,12833
40163,43351,46772
48210,43352,79016
69485,43353,14947
10180,43354,51920
86153,43355,38270
99334,43356,7762
66368,43357,47693
88580,43358,88202
43367,43359,17227
52915,43360,60116
38689,43361,98765
27720,43362,89116
34388,43363,21158
91225,43364,23922
76042,43365,85105
62494,43366,44775
58317,43367,33882
13096,43368,24528
27835,43369,2889
41021,43370,6423
41633,43371,61316
93015,43372,52614
90052,43373,61237
71677,43374,66427
98407,43375,23870
12193,43376,98787
46083,43377,42144
66372,43378,86925
4522,43379,52842
59948,43380,72951
87456,43381,35867
84247,43382,99132
89989,43383,80397
38207,43384,10223
92330,43385,54431
98280,43386,83864
25816,43387,92655
17954,43388,90813
77489,43389,72017
49837,43390,56658
44944,43391,3137
23693,43392,49141
28537,43393,73416
89080,43394,91207
31151,43395,70448
31302,43396,40894
97075,43397,31456
92900,43398,94401
25123,43399,35333
5712,43400,59416
8984,43401,47757
37112,43402,33143
93275,43403,14402
79684,43404,18615
48203,43405,84907
44142,43406,6878
73461,43407,5651
67882,43408,29882
78364,43409,17668
74464,43410,12693
53458,43411,20420
66985,43412,89804
38484,43413,79697
61571,43414,22460
91838,43415,59496
82354,43416,67953
91177,43417,11030
1632,43418,50327
66357,43419,57064
68527,43420,41484
50375,43421,81432
78954,43422,39346
71976,43423,59005
49285,43424,78841
3499,43425,92866
46586,43426,62054
73094,43427,68046
53029,43428,23251
95980,43429,30526
32735,43430,50491
10866,43431,74042
57964,43432,12577
52813,43433,19234
44853,43434,38940
33215,43435,61811
12730,43436,96042
34724,43437,1763
97313,43438,53553
14218,43439,67443
90683,43440,58227
72270,43441,54374
28209,43442,75140
40398,43443,48670
86696,43444,4396
67568,43445,84829
63212,43446,89412
55428,43447,58564
58216,43448,72607
75911,43449,91525
21665,43450,29973
66868,43451,18916
79438,43452,71582
62857,43453,52423
13434,43454,73746
72042,43455,62289
73584,43456,56761
22994,43457,38823
93839,43458,13278
9545,43459,56413
82827,43460,80831
52999,43461,22795
28881,43462,17107
19877,43463,80740
78714,43464,1572
74482,43465,35506
72342,43466,67014
92435,43467,80329
97696,43468,91112
45660,43469,83754
45315,43470,7434
83228,43471,67164
41217,43472,95276
5966,43473,93045
5660,43474,30169
1974,43475,71960
87890,43476,56158
90357,43477,32448
76603,43478,74455
58444,43479,51210
77037,43480,75306
16632,43481,38217
45194,43482,86654
69390,43483,542
43433,43484,46017
28601,43485,69096
81058,43486,20500
45465,43487,28159
11457,43488,77675
34039,43489,27928
89107,43490,11242
83928,43491,8096
21685,43492,98999
36540,43493,53117
51470,43494,90951
37621,43495,12113
50381,43496,57320
25350,43497,12374
17761,43498,21001
54012,43499,57113
76466,43500,34875
29217,43501,96686
30423,43502,12274
16339,43503,38709
83907,43504,58183
55027,43505,21252
10250,43506,44903
8027,43507,56450
33884,43508,27082
95464,43509,12743
24678,43510,98471
83288,43511,22941
15808,43512,83813
42026,43513,48436
79923,43514,3147
1133,43515,1482
50829,43516,88150
35286,43517,50622
79283,43518,24303
7285,43519,73026
66383,43520,91191
80152,43521,83487
65789,43522,86726
49018,43523,50758
30667,43524,7606
2584,43525,38931
54031,43526,48814
97690,43527,55749
44230,43528,89985
56344,43529,65652
85573,43530,82418
42641,43531,14072
84693,43532,50146
78141,43533,42444
16330,43534,65316
96396,43535,29500
39076,43536,52973
86801,43537,43432
44460,43538,79775
63467,43539,32918
66142,43540,78312
46833,43541,24221
85223,43542,41173
51237,43543,94686
19098,43544,24296
50098,43545,56787
49799,43546,37097
76131,43547,4153
9367,43548,62203
87768,43549,41020
42031,43550,18552
81434,43551,11101
69623,43552,23740
70048,43553,35358
57407,43554,75824
8239,43555,5879
53099,43556,13957
44256,43557,56829
26995,43558,29356
69511,43559,47075
11138,43560,19444
29068,43561,16980
82621,43562,25209
169,43563,60497
79969,43564,79032
69558,43565,60934
22932,43566,53560
53256,43567,40454
79570,43568,87932
2800,43569,93135
83717,43570,36616
45845,43571,85781
33595,43572,99202
38353,43573,73141
90411,43574,27921
5342,43575,92690
727,43576,53413
15385,43577,26667
49897,43578,70044
22568,43579,97593
49256,43580,47101
63867,43581,58044
48021,43582,69113
43060,43583,9471
91389,43584,32540
51913,43585,10986
75857,43586,25665
6330,43587,51594
53993,43588,40681
68623,43589,3461
93751,43590,24920
51697,43591,40169
16606,43592,63733
39388,43593,73477
53750,43594,39190
2162,43595,1030
2242,43596,93267
66885,43597,20948
94456,43598,98212
60665,43599,46682
90187,43600,58430
42546,43601,92084
39023,43602,51730
77179,43603,49616
48157,43604,61379
19730,43605,40973
28540,43606,23965
45164,43607,1613
46301,43608,55366
98866,43609,504
15075,43610,97158
63920,43611,59434
34629,43612,37835
57145,43613,49486
13039,43614,19737
51112,43615,64991
53961,43616,19107
47199,43617,84218
65495,43618,56450
50679,43619,57324
86627,43620,10422
68202,43621,6565
19736,43622,11835
21726,43623,77088
6969,43624,8893
49933,43625,86712
96355,43626,32332
13985,43627,37232
43026,43628,48520
80737,43629,43427
72358,43630,62710
4842,43631,83729
53527,43632,55265
24334,43633,4909
97790,43634,37009
41037,43635,70646
83656,43636,15573
45735,43637,76916
33887,43638,62258
58397,43639,77412
92701,43640,63065
21935,43641,18489
67490,43642,27862
99348,43643,66920
36459,43644,65905
6757,43645,29636
93957,43646,72911
62304,43647,51183
88433,43648,62597
61410,43649,24299
97742,43650,58787
36130,43651,10217
83262,43652,15333
70324,43653,72283
10823,43654,61106
45471,43655,73405
27157,43656,94599
94074,43657,65563
58049,43658,51666
42238,43659,48409
19876,43660,39990
14626,43661,19732
61510,43662,94920
48426,43663,35154
98575,43664,86219
46933,43665,29877
22246,43666,96094
91748,43667,89131
1115,43668,77133
26281,43669,13131
17591,43670,4597
56798,43671,94343
94946,43672,17254
85296,43673,1915
92906,43674,78054
48061,43675,94789
930,43676,99370
19635,43677,86248
41175,43678,98175
68619,43679,47517
70641,43680,11198
91280,43681,5091
47302,43682,11097
87670,43683,6983
13860,43684,6410
78987,43685,78750
31025,43686,9797
97566,43687,83926
12323,43688,86961
8250,43689,86327
72043,43690,29344
10130,43691,51135
35108,43692,15831
70047,43693,23323
25648,43694,29216
12132,43695,23483
95889,43696,77345
76022,43697,20596
75741,43698,63056
44773,43699,37625
6654,43700,28050
49653,43701,51374
25907,43702,48351
4805,43703,41719
4406,43704,94650
78213,43705,82774
61267,43706,7409
98695,43707,10800
57967,43708,81529
57518,43709,11909
47377,43710,81944
56987,43711,48601
49340,43712,95344
52503,43713,17454
14414,43714,68473
61579,43715,54268
73569,43716,28075
84876,43717,24585
50325,43718,8913
46673,43719,7324
40071,43720,62769
96375,43721,20941
89441,43722,84521
36084,43723,61186
32733,43724,25311
12931,43725,12717
16436,43726,76971
97825,43727,56853
82522,43728,2758
71597,43729,94241
93646,43730,62844
76913,43731,76773
8910,43732,40738
98007,43733,92276
46268,43734,96386
54550,43735,72362
62537,43736,6106
74776,43737,6052
28195,43738,18273
71341,43739,23137
9593,43740,63183
580,43741,85536
91055,43742,29915
18030,43743,2201
32410,43744,3634
39452,43745,26633
60340,43746,71336
38566,43747,15265
37512,43748,51970
24783,43749,59958
75252,43750,52481
68350,43751,87598
98969,43752,81833
43134,43753,1649
63572,43754,41252
51934,43755,28936
5037,43756,48809
99291,43757,78010
50755,43758,38186
31686,43759,29140
92777,43760,91811
27846,43761,93911
7202,43762,28110
33584,43763,89923
3708,43764,26171
18512,43765,51288
75193,43766,55541
34404,43767,32167
54705,43768,61397
57865,43769,34702
43006,43770,68979
55417,43771,57197
61231,43772,30326
43758,43773,41572
73451,43774,4279
27568,43775,18039
28254,43776,84558
66768,43777,94603
85495,43778,98937
79751,43779,81586
78170,43780,14677
56974,43781,32044
89994,43782,864
89390,43783,47297
6657,43784,89630
78220,43785,86219
10957,43786,23997
91420,43787,91975
57968,43788,27503
99673,43789,27181
85774,43790,35620
68298,43791,29205
60391,43792,62774
6106,43793,39159
15971,43794,91051
24811,43795,39706
76362,43796,72240
5662,43797,9999
8941,43798,99998
79325,43799,94938
8977,43800,17341
4613,43801,56410
19265,43802,65573
62091,43803,81245
81305,43804,31944
44945,43805,76391
75440,43806,33718
57591,43807,45605
14820,43808,68893
85017,43809,98639
65523,43810,60287
13400,43811,99262
28476,43812,11061
34985,43813,69396
10368,43814,72838
54054,43815,26482
69502,43816,46492
31257,43817,66781
86274,43818,79186
78007,43819,33474
8723,43820,37713
85775,43821,16949
84289,43822,26026
23968,43823,30539
27116,43824,14590
70205,43825,69927
25339,43826,64571
